MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/06/03 10:58:35.431),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,ACUA User Study,1500,12.32959,750132703019,1.07246,1.06040,12.31104,0.01855,45,1,1.11364,1.08015,1,0.52135,0.52315,0, ,0,,0.02550,0.54244,15.52619,1.01478,1,0.21294,0.52105,8.98561,1.00697,0,0,0.00000,11,12.67969,1,8.32778,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1212.47571,168.28340,0,
0,ACUA User Study,1524,12.49414,750134350710,1.19832,1.13481,12.33643,0.15771,46,1,1.30303,1.18050,0,0.52135,0.52315,0, ,0,,0.02975,0.54310,15.72652,0.97645,1,0.21294,0.52105,8.98561,0.97645,0,0,0.00000,11,12.78819,1,8.32778,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,254.66336,341.60510,0,
0,ACUA User Study,1586,13.07324,750140139062,-2.32327,0.41648,13.04736,0.02588,47,1,-2.29454,0.46893,1,0.52135,0.52315,0, ,0,,0.00010,0.55536,15.24711,1.65998,0,0.13776,0.46688,18.16125,1.65998,1,0,0.00000,12,12.25033,0,14.39065,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,6805.81445,173.45461,0,
0,ACUA User Study,1636,13.42822,750143689028,-2.05072,0.64172,13.38623,0.04199,48,1,-2.30942,0.45566,1,0.52135,0.52315,0, ,0,,0.00010,0.55536,15.24711,1.65998,0,0.18794,0.46486,18.70468,1.65998,1,0,0.00000,12,12.25033,0,13.87534,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,577.07373,335.06821,0,
0,ACUA User Study,1652,13.54834,750144892859,-2.70803,0.08034,13.52832,0.02002,49,1,-2.71403,0.08280,1,0.52135,0.52315,0, ,0,,0.00010,0.55536,15.24711,1.65998,0,0.21052,0.46761,18.02239,1.65998,1,0,0.00000,12,12.25033,0,13.63511,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1400.11450,154.34004,0,
0,ACUA User Study,1661,13.61865,750145594986,-2.41579,0.30516,13.58447,0.03418,50,1,-2.70736,0.08041,1,0.52135,0.52315,0, ,0,,0.00010,0.55536,15.24711,1.65998,0,0.21958,0.46673,17.88266,1.65998,1,0,0.00000,12,12.25033,0,13.52915,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,611.38239,336.60037,0,
0,ACUA User Study,1682,13.77637,750147172497,-2.65868,-0.02518,13.66260,0.11377,51,1,-2.57356,-0.00990,1,0.52135,0.52315,0, ,0,,0.00010,0.55536,15.24711,1.65998,0,0.23005,0.46280,18.04638,1.65998,1,0,0.00000,12,12.25033,0,13.45409,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,587.16595,142.58321,0,
0,ACUA User Study,1689,13.82520,750147658840,-2.77316,-0.17262,13.78320,0.04199,52,1,-3.02957,-0.38817,1,0.52135,0.52315,0, ,0,,0.00010,0.55536,15.24711,1.65998,0,0.22930,0.46131,18.10677,1.65998,1,0,0.00000,12,12.25033,0,13.65557,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,271.41971,144.07858,0,
0,ACUA User Study,1703,13.91699,750148578997,-2.98670,-0.33217,13.83008,0.08691,53,1,-2.74045,-0.23749,1,0.52135,0.52315,0, ,0,,0.00010,0.55536,15.24711,1.65998,0,0.22946,0.46132,17.63224,1.65998,1,0,0.00000,12,12.25033,0,13.29168,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,444.73511,157.20387,0,
0,ACUA User Study,1719,14.03418,750149746717,-2.94214,-0.38649,13.94385,0.09033,54,1,-3.12084,-0.52060,1,0.52135,0.52315,0, ,0,,0.00010,0.55536,15.24711,1.65998,0,0.22955,0.46252,17.86195,1.65998,1,0,0.00000,12,12.25033,0,13.34937,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,103.73646,34.43876,0,
